t_s,gap_mm,hall_mV,adc16
202.478,399,2414,30928
202.511,390,2412,30903
202.540,381,2409,30860
202.572,384,2406,30826
202.601,386,2405,30811
202.634,388,2404,30799
202.662,388,2402,30776
202.695,388,2401,30759
202.724,386,2400,30753
202.757,385,2400,30749
202.789,384,2399,30740
202.819,389,2398,30727
202.851,387,2396,30694
202.879,391,2395,30679
202.912,388,2393,30664
202.941,388,2392,30644
202.973,399,2391,30631
203.002,402,2390,30620
203.035,389,2389,30608
203.063,389,2386,30575
203.096,393,2384,30547
203.125,388,2382,30520
203.159,397,2381,30503
203.187,383,2380,30499
203.219,380,2380,30495
203.252,383,2380,30488
203.281,394,2379,30479
203.314,390,2377,30449
203.342,391,2375,30426
203.375,393,2373,30402
203.404,394,2371,30376
203.436,383,2368,30336
203.466,387,2365,30304
203.498,391,2365,30297
203.527,390,2364,30284
203.559,405,2362,30268
203.588,400,2361,30250
203.621,388,2360,30240
203.653,390,2360,30238
203.683,390,2359,30225
203.715,394,2358,30214
203.745,399,2356,30186
203.776,397,2356,30181
203.806,390,2356,30180
203.838,384,2355,30175
203.867,392,2355,30173
203.899,401,2356,30183
203.928,386,2356,30187
203.961,392,2357,30196
203.990,403,2359,30226
204.023,390,2360,30234
204.055,402,2360,30241
204.084,397,2361,30253
204.116,391,2361,30256
204.146,384,2361,30255
204.178,397,2363,30270
204.206,398,2364,30290
204.239,397,2365,30300
204.268,390,2365,30302
204.301,384,2366,30312
204.330,391,2367,30327
204.362,396,2369,30355
204.391,396,2372,30386
204.424,388,2375,30427
204.453,393,2376,30448
204.485,390,2379,30477
204.517,391,2380,30489
204.547,386,2380,30492
204.579,390,2380,30494
204.608,393,2382,30517
204.640,391,2386,30572
204.670,390,2389,30606
204.702,393,2391,30628
204.731,387,2395,30679
204.764,392,2399,30732
204.792,393,2400,30744
204.825,396,2400,30751
204.854,391,2404,30795
204.887,390,2405,30814
204.915,383,2407,30844
204.948,392,2411,30894
204.980,383,2414,30933
205.009,402,2415,30943
205.042,383,2415,30943
205.072,389,2416,30953
205.103,384,2418,30977
205.132,382,2419,30996
205.165,391,2422,31025
205.193,386,2426,31077
205.226,387,2429,31123
205.255,386,2430,31138
205.288,394,2431,31148
205.316,386,2434,31182
205.349,396,2435,31194
205.382,395,2435,31195
205.411,389,2435,31198
205.444,388,2435,31201
205.473,389,2437,31226
205.505,390,2441,31280
205.534,385,2444,31320
205.567,384,2445,31331
205.595,382,2446,31343
205.628,385,2448,31366
205.657,386,2452,31412
205.690,389,2453,31425
205.718,384,2454,31439
205.751,388,2455,31451
205.783,386,2456,31461
205.812,379,2457,31474
205.845,387,2458,31487
205.874,381,2459,31505
205.906,388,2459,31510
205.935,382,2460,31514
205.968,389,2460,31517
205.997,381,2460,31519
206.029,390,2460,31520
206.058,383,2460,31522
206.091,385,2461,31526
206.119,381,2462,31543
206.153,375,2464,31563
206.181,373,2465,31587
206.214,390,2467,31604
206.246,387,2469,31628
206.275,384,2470,31642
206.308,380,2470,31646
206.337,378,2470,31647
206.369,382,2470,31652
206.398,383,2471,31653
206.431,379,2471,31662
206.459,377,2472,31667
206.492,372,2472,31677
206.521,387,2473,31685
206.554,383,2474,31699
206.583,382,2475,31705
206.615,381,2475,31712
206.647,383,2476,31717
206.676,379,2476,31720
206.709,384,2476,31725
206.738,380,2478,31745
206.771,389,2479,31765
206.800,370,2479,31768
206.832,377,2480,31772
206.861,377,2480,31775
206.893,380,2480,31771
206.922,368,2480,31776
206.955,374,2480,31777
206.984,378,2481,31783
207.017,379,2482,31794
207.045,373,2483,31807
207.078,373,2484,31822
207.110,378,2484,31830
207.140,386,2485,31834
207.172,373,2485,31837
207.201,374,2485,31837
207.233,383,2486,31850
207.262,379,2486,31846
207.295,369,2486,31852
207.324,379,2487,31863
207.356,374,2487,31870
207.385,373,2489,31892
207.418,370,2490,31902
207.446,378,2491,31910
207.479,375,2492,31929
207.511,373,2493,31943
207.540,380,2493,31944
207.573,373,2494,31957
207.603,366,2495,31961
207.635,372,2495,31961
207.663,372,2495,31965
207.696,378,2495,31961
207.726,375,2495,31963
207.758,368,2495,31966
207.787,376,2495,31963
207.820,365,2495,31965
207.849,365,2495,31968
207.881,369,2495,31968
207.910,370,2495,31968
207.942,370,2495,31972
207.975,378,2495,31970
208.004,373,2495,31969
208.036,375,2495,31971
208.065,365,2496,31974
208.098,362,2496,31975
208.127,361,2495,31972
208.159,366,2496,31978
208.189,369,2496,31979
208.220,369,2496,31986
208.249,365,2498,32001
208.282,366,2498,32004
208.311,368,2498,32011
208.344,370,2498,32009
208.376,365,2499,32019
208.405,372,2499,32023
208.437,360,2499,32022
208.466,362,2500,32027
208.499,358,2500,32029
208.528,361,2500,32030
208.560,362,2500,32031
208.590,367,2500,32028
208.622,358,2501,32039
208.651,360,2501,32041
208.684,357,2501,32038
208.712,360,2501,32040
208.745,357,2501,32048
208.774,358,2501,32043
208.807,358,2501,32045
208.839,362,2500,32037
208.868,358,2501,32044
208.900,362,2501,32049
208.929,351,2501,32042
208.962,351,2501,32046
208.991,365,2501,32047
209.023,362,2501,32048
209.052,359,2501,32043
209.085,355,2502,32059
209.113,362,2502,32057
209.147,357,2502,32057
209.175,356,2502,32055
209.208,362,2502,32057
209.240,359,2502,32062
209.269,349,2503,32066
209.302,356,2503,32065
209.331,357,2503,32066
209.363,355,2503,32068
209.392,354,2503,32065
209.425,362,2504,32076
209.454,356,2503,32071
209.486,359,2504,32078
209.515,356,2503,32075
209.548,356,2503,32073
209.576,357,2504,32082
209.609,350,2504,32081
209.637,353,2504,32083
209.670,349,2504,32086
209.703,344,2504,32079
209.732,352,2505,32090
209.764,353,2504,32087
209.794,355,2504,32083
209.826,351,2505,32095
209.855,356,2505,32092
209.888,354,2505,32092
209.917,352,2505,32089
209.949,357,2504,32083
209.978,356,2504,32084
210.011,351,2504,32084
210.039,354,2505,32100
210.073,354,2504,32085
210.105,352,2504,32088
210.133,359,2505,32091
210.166,352,2505,32097
210.195,352,2504,32087
210.227,355,2505,32091
210.256,350,2505,32096
210.289,351,2504,32087
210.318,354,2505,32092
210.350,350,2505,32093
210.379,351,2505,32097
210.412,351,2505,32090
210.441,353,2505,32095
210.473,352,2505,32096
210.502,357,2505,32095
210.535,354,2505,32100
210.567,358,2505,32091
210.597,349,2505,32093
210.629,353,2504,32088
210.658,351,2505,32095
210.690,356,2504,32082
210.720,355,2505,32090
210.752,354,2505,32091
210.781,353,2505,32092
210.814,353,2505,32092
210.842,360,2504,32088
210.875,355,2505,32093
210.903,354,2504,32088
210.936,356,2505,32090
210.965,353,2505,32092
210.998,358,2505,32092
211.030,354,2505,32093
211.059,351,2505,32090
211.092,353,2505,32095
211.120,353,2504,32086
211.153,356,2504,32085
211.182,352,2505,32095
211.215,357,2505,32091
211.243,352,2504,32088
211.276,363,2504,32086
211.305,354,2504,32083
211.338,351,2504,32081
211.366,354,2504,32078
211.399,358,2503,32074
211.432,354,2504,32078
211.461,352,2503,32076
211.493,362,2503,32072
211.523,360,2503,32069
211.555,356,2502,32058
211.584,363,2503,32064
211.616,358,2502,32055
211.645,360,2502,32055
211.677,359,2501,32045
211.707,357,2501,32048
211.739,367,2501,32043
211.768,357,2500,32034
211.800,355,2501,32042
211.832,358,2501,32042
211.862,361,2500,32035
211.894,359,2501,32041
211.923,359,2500,32034
211.956,357,2501,32041
211.984,346,2500,32037
212.017,361,2500,32035
212.047,361,2500,32035
212.079,354,2500,32028
212.108,366,2500,32027
212.140,359,2500,32026
212.169,366,2500,32025
212.202,366,2499,32021
212.230,362,2499,32022
212.263,363,2499,32019
212.296,363,2499,32014
212.324,368,2498,32011
212.357,362,2499,32014
212.387,372,2498,32010
212.419,361,2498,32000
212.448,364,2498,32003
212.481,365,2497,31992
212.509,368,2497,31994
212.542,366,2496,31983
212.571,362,2496,31981
212.603,364,2496,31982
212.632,366,2497,31989
212.665,367,2496,31980
212.697,365,2496,31978
212.726,358,2496,31973
212.759,370,2495,31971
212.788,368,2495,31967
212.820,375,2495,31969
212.849,369,2495,31960
212.882,364,2494,31960
212.910,374,2495,31966
212.943,367,2495,31967
212.972,367,2495,31965
213.005,365,2495,31966
213.033,365,2495,31966
213.066,375,2495,31965
213.095,373,2495,31964
213.128,367,2495,31966
213.160,371,2495,31962
213.189,378,2495,31961
213.221,374,2495,31961
213.250,370,2494,31951
213.283,369,2493,31943
213.312,374,2494,31948
213.344,367,2492,31934
213.373,376,2492,31934
213.406,373,2492,31933
213.435,370,2491,31915
213.467,372,2491,31915
213.496,377,2491,31913
213.529,375,2490,31909
213.558,375,2490,31904
213.590,369,2490,31901
213.623,376,2490,31898
213.652,375,2489,31885
213.684,368,2488,31874
213.713,371,2488,31874
213.746,378,2487,31868
213.775,375,2487,31864
213.808,372,2486,31857
213.836,383,2486,31849
213.869,378,2486,31846
213.898,373,2486,31845
213.931,367,2485,31844
213.959,381,2485,31841
213.992,378,2485,31838
214.024,385,2485,31834
214.053,377,2484,31828
214.085,377,2483,31817
214.114,378,2482,31798
214.147,378,2481,31785
214.176,380,2480,31780
214.208,375,2480,31777
214.237,381,2480,31774
214.270,377,2480,31775
214.299,379,2480,31771
214.331,374,2480,31770
214.360,376,2480,31771
214.393,373,2479,31761
214.422,375,2479,31761
214.454,366,2477,31742
214.487,379,2477,31734
214.516,385,2475,31713
214.548,388,2475,31706
214.577,386,2474,31697
214.610,384,2472,31669
214.639,379,2471,31659
214.671,381,2470,31645
214.700,377,2469,31630
214.733,382,2467,31602
214.761,388,2465,31586
214.794,383,2464,31566
214.823,384,2461,31529
214.856,380,2461,31526
214.888,378,2460,31524
214.917,382,2460,31516
214.950,384,2460,31519
214.979,374,2460,31518
215.011,387,2460,31515
215.040,390,2459,31508
215.073,382,2458,31496
215.101,380,2457,31480
215.134,383,2456,31465
215.163,378,2455,31458
215.196,375,2453,31434
215.224,383,2452,31411
215.257,381,2448,31359
215.290,387,2445,31328
215.318,379,2444,31310
215.351,389,2440,31261
215.380,388,2436,31210
215.413,383,2435,31202
215.441,388,2435,31200
215.474,391,2435,31199
215.503,380,2435,31197
215.536,388,2434,31189
215.564,391,2432,31158
215.597,387,2430,31137
215.626,383,2429,31127
215.658,389,2428,31114
215.691,386,2425,31072
215.720,390,2422,31037
215.752,391,2420,31010
215.781,388,2418,30985
215.814,378,2416,30955
215.843,394,2415,30941
215.875,396,2413,30915
215.904,394,2407,30838
215.937,387,2405,30809
215.966,401,2402,30771
215.998,392,2400,30755
216.027,404,2400,30748
216.060,387,2398,30729
216.089,396,2396,30698
216.121,400,2394,30670
216.154,387,2394,30670
216.183,389,2391,30637
216.215,385,2390,30620
216.244,387,2389,30608
216.277,391,2387,30579
216.306,392,2385,30552
216.338,387,2382,30521
216.367,383,2380,30499
216.400,397,2380,30491
216.429,382,2380,30494
216.461,386,2378,30467
216.490,394,2376,30438
216.523,398,2373,30405
216.555,387,2367,30322
216.584,393,2364,30294
216.616,383,2361,30251
216.645,386,2360,30237
216.678,393,2360,30233
216.707,386,2358,30212
216.740,392,2355,30168
216.768,391,2354,30163
216.801,401,2352,30140
216.830,393,2352,30131
216.863,394,2351,30116
216.892,395,2350,30107
216.924,388,2350,30113
216.953,397,2350,30107
216.986,394,2349,30096
217.019,403,2348,30090
217.048,392,2348,30079
217.080,400,2345,30050
217.109,396,2346,30053
217.142,396,2343,30017
217.170,392,2341,29991
217.203,398,2342,30007
217.232,391,2340,29980
217.264,390,2339,29967
217.293,394,2338,29950
217.326,386,2336,29923
217.355,396,2335,29914
217.387,400,2335,29918
217.420,387,2335,29919
217.449,396,2335,29917
217.481,391,2335,29916
217.510,400,2335,29917
217.543,393,2335,29913
217.572,395,2334,29908
217.604,402,2334,29899
217.633,401,2333,29896
217.666,393,2333,29889
217.695,399,2332,29877
217.727,393,2331,29869
217.756,393,2330,29857
217.789,391,2330,29856
217.821,402,2331,29860
217.850,400,2330,29850
217.882,394,2329,29837
217.912,395,2330,29856
217.944,399,2330,29854
217.973,396,2332,29873
218.007,385,2332,29882
218.035,392,2333,29886
218.067,388,2333,29888
218.096,397,2334,29902
218.129,395,2335,29913
218.157,387,2335,29915
218.190,390,2335,29915
218.219,391,2335,29919
218.251,390,2336,29927
218.284,395,2337,29942
218.313,392,2338,29961
218.346,396,2340,29976
218.375,387,2341,29991
218.407,396,2343,30023
218.436,392,2348,30085
218.469,397,2350,30113
218.497,394,2352,30140
218.530,394,2358,30208
218.558,383,2360,30238
218.591,388,2362,30259
218.620,395,2366,30312
218.653,391,2372,30390
218.685,390,2376,30440
218.714,377,2379,30487
218.747,398,2381,30500
218.776,393,2385,30562
218.809,387,2389,30613
218.838,390,2392,30651
218.870,390,2397,30707
218.899,386,2400,30749
218.932,394,2401,30764
218.960,394,2405,30818
218.993,389,2411,30896
219.022,387,2415,30938
219.055,391,2418,30984
219.087,393,2426,31085
219.116,388,2430,31131
219.148,376,2433,31169
219.178,388,2435,31192
219.210,379,2435,31195
219.239,382,2436,31206
219.271,386,2438,31238
219.300,389,2443,31303
219.333,391,2445,31330
219.362,383,2449,31373
219.394,377,2453,31432
219.423,384,2456,31464
219.456,378,2459,31511
219.488,374,2460,31520
219.518,387,2463,31553
219.550,386,2466,31593
219.579,384,2470,31641
219.611,369,2470,31649
219.640,379,2473,31682
219.673,377,2476,31720
219.701,381,2478,31754
219.734,373,2479,31764
219.763,376,2480,31772
219.795,375,2480,31772
219.824,382,2481,31782
219.857,378,2480,31781
219.886,374,2481,31785
219.918,376,2482,31794
219.951,375,2484,31821
219.980,383,2485,31833
220.012,370,2485,31838
220.041,369,2485,31843
220.074,378,2485,31844
220.103,376,2486,31857
220.135,374,2489,31884
220.164,367,2490,31903
220.197,372,2491,31913
220.226,373,2492,31923
220.258,374,2492,31933
220.287,374,2494,31952
220.320,370,2494,31951
220.352,371,2494,31959
220.381,374,2495,31962
220.414,370,2494,31959
220.443,377,2495,31961
220.475,371,2495,31964
220.504,369,2495,31965
220.537,372,2495,31966
220.565,374,2495,31964
220.598,369,2495,31966
220.627,372,2495,31965
220.660,366,2495,31961
220.688,369,2495,31965
220.721,368,2495,31966
220.753,366,2495,31968
220.782,369,2495,31969
220.815,359,2495,31965
220.844,369,2495,31968
220.876,376,2495,31969
220.905,373,2495,31967
220.938,370,2495,31970
220.967,363,2495,31970
221.000,370,2496,31973
221.028,370,2496,31975
221.061,359,2496,31976
221.090,365,2496,31976
221.123,368,2496,31974
221.151,366,2496,31975
221.184,358,2496,31973
221.216,364,2496,31980
221.245,358,2497,31989
221.278,370,2497,31991
221.307,364,2497,31989
221.339,363,2497,31996
221.368,364,2497,31995
221.401,362,2497,31998
221.430,365,2498,32001
221.462,365,2497,31998
221.491,364,2498,32001
221.524,363,2498,32002
221.553,364,2498,32004
221.585,362,2498,32009
221.614,359,2498,32011
221.647,361,2498,32010
221.679,361,2499,32018
221.708,365,2499,32015
221.741,362,2499,32015
221.770,368,2499,32018
221.802,360,2499,32015
221.831,363,2499,32022
221.864,360,2499,32024
221.893,362,2500,32029
221.925,361,2500,32031
221.954,365,2500,32029
221.987,358,2500,32031
222.016,369,2500,32037
222.049,351,2500,32029
222.081,364,2500,32033
222.110,354,2500,32037
222.142,360,2500,32034
222.172,355,2500,32036
222.204,354,2501,32038
222.233,364,2501,32039
222.265,359,2500,32031
222.294,355,2501,32044
222.327,357,2501,32037
222.356,356,2501,32046
222.388,364,2502,32057
222.418,357,2502,32058
222.450,357,2501,32045
222.482,359,2501,32046
222.512,356,2502,32053
222.544,357,2502,32052
222.573,358,2502,32060
222.606,351,2502,32057
222.635,351,2502,32057
222.667,352,2502,32059
222.695,359,2502,32060
222.728,359,2503,32075
222.757,352,2503,32065
222.790,352,2505,32089
222.819,347,2504,32084
222.851,353,2504,32084
222.880,349,2505,32090
222.912,351,2505,32089
222.945,354,2504,32080
222.974,357,2505,32096
223.006,350,2505,32090
223.035,353,2505,32090
223.068,353,2504,32088
223.097,354,2506,32102
223.129,350,2505,32100
223.158,354,2505,32099
223.191,350,2506,32105
223.220,353,2506,32111
223.252,356,2506,32113
223.282,351,2506,32113
223.314,351,2507,32123
223.343,351,2508,32127
223.376,347,2507,32122
223.408,349,2507,32121
223.437,357,2507,32119
223.469,351,2507,32120
223.499,348,2508,32128
223.531,349,2507,32123
223.560,346,2507,32124
223.592,354,2507,32124
223.622,352,2508,32129
223.654,351,2506,32114
223.683,345,2507,32126
223.715,348,2507,32118
223.744,343,2508,32127
223.777,348,2507,32124
223.809,347,2508,32134
223.839,349,2508,32130
223.871,349,2508,32137
223.900,358,2508,32132
223.933,347,2509,32140
223.961,344,2509,32143
223.994,347,2508,32130
224.023,341,2509,32141
224.055,348,2509,32141
224.084,344,2508,32134
224.117,353,2508,32132
224.146,348,2508,32137
224.179,346,2508,32139
224.207,345,2509,32140
224.240,347,2508,32133
224.272,351,2509,32142
224.301,340,2509,32141
224.334,342,2509,32142
224.362,345,2508,32128
224.395,344,2509,32145
224.424,343,2508,32138
224.457,343,2509,32140
224.486,346,2509,32142
224.518,339,2509,32142
224.548,343,2508,32137
224.580,339,2509,32143
224.609,340,2509,32150
224.641,342,2509,32147
224.670,345,2510,32153
224.703,340,2509,32142
224.735,345,2509,32143
224.764,342,2509,32146
224.796,345,2509,32144
224.826,345,2509,32150
224.858,343,2509,32146
224.887,349,2509,32147
224.920,337,2509,32149
224.948,344,2509,32149
224.981,345,2509,32148
225.010,336,2509,32143
225.043,339,2509,32149
225.072,344,2509,32149
225.104,343,2509,32147
225.136,339,2509,32145
225.166,343,2509,32141
225.198,345,2509,32151
225.226,344,2509,32151
225.259,339,2509,32148
225.288,342,2509,32147
225.320,340,2509,32147
225.349,339,2509,32151
225.382,345,2509,32147
225.411,342,2508,32139
225.444,348,2509,32146
225.473,345,2509,32144
225.506,344,2508,32135
225.534,339,2509,32141
225.567,340,2509,32140
225.599,345,2509,32145
225.628,346,2508,32138
225.661,346,2508,32135
225.690,347,2508,32133
225.722,350,2508,32129
225.751,340,2507,32126
225.784,346,2507,32123
225.813,353,2507,32117
225.845,351,2507,32123
225.874,344,2507,32119
225.907,348,2506,32113
225.936,349,2506,32105
225.969,348,2506,32109
226.000,342,2505,32099
226.030,348,2505,32096
226.062,349,2505,32097
226.091,353,2504,32079
226.124,345,2504,32078
226.152,351,2504,32081
226.185,359,2503,32072
226.214,357,2503,32072
226.246,355,2503,32070
226.275,355,2503,32063
226.308,362,2502,32060
226.337,352,2502,32057
226.370,363,2502,32053
226.398,354,2502,32053
226.432,351,2501,32046
226.464,355,2500,32037
226.493,351,2501,32042
226.525,362,2501,32039
226.554,360,2501,32045
226.587,359,2500,32031
226.616,357,2500,32029
226.648,356,2500,32037
226.677,362,2500,32032
226.709,361,2500,32030
226.739,361,2500,32030
226.771,357,2500,32033
226.800,358,2500,32031
226.833,353,2500,32035
226.865,362,2500,32030
226.894,362,2499,32023
