t_s,gap_mm,hall_mV,adc16
110.520,366,2472,31964
110.552,364,2469,31931
110.581,357,2463,31852
110.614,364,2461,31820
110.643,360,2457,31776
110.676,357,2457,31770
110.704,355,2454,31728
110.737,357,2452,31709
110.766,358,2452,31712
110.799,353,2453,31714
110.827,354,2453,31720
110.861,349,2454,31739
110.889,350,2456,31754
110.922,350,2454,31735
110.954,350,2453,31717
110.983,353,2452,31712
111.015,351,2451,31695
111.044,343,2451,31695
111.077,356,2448,31661
111.106,354,2447,31638
111.139,347,2444,31599
111.167,354,2443,31595
111.200,352,2442,31584
111.230,347,2442,31583
111.263,354,2442,31577
111.291,348,2441,31561
111.323,347,2442,31574
111.355,353,2443,31597
111.385,353,2441,31571
111.417,351,2439,31543
111.446,357,2438,31522
111.478,354,2437,31518
111.508,357,2436,31494
111.540,354,2433,31459
111.569,356,2433,31458
111.601,355,2432,31451
111.630,355,2432,31445
111.663,354,2432,31450
111.692,360,2431,31434
111.724,357,2430,31424
111.753,364,2428,31394
111.786,353,2423,31333
111.818,355,2422,31322
111.848,350,2422,31319
111.880,354,2423,31330
111.909,351,2421,31303
111.941,353,2415,31224
111.970,347,2413,31199
112.003,350,2413,31196
112.031,355,2408,31135
112.064,344,2403,31075
112.093,351,2399,31018
112.126,353,2404,31082
112.155,354,2400,31034
112.187,354,2396,30977
112.220,353,2390,30907
112.249,355,2380,30780
112.281,356,2375,30707
112.310,357,2370,30648
112.342,354,2372,30674
112.371,357,2371,30666
112.404,354,2367,30611
112.433,355,2357,30480
112.466,355,2340,30258
112.495,353,2331,30139
112.528,359,2321,30015
112.555,357,2324,30051
112.588,359,2330,30124
112.617,353,2338,30228
112.650,363,2338,30232
112.682,360,2338,30229
112.711,361,2334,30178
112.744,358,2329,30114
112.773,362,2323,30033
112.806,360,2317,29959
112.834,364,2313,29913
112.867,363,2312,29891
112.896,364,2310,29872
112.929,363,2313,29911
112.957,355,2319,29985
112.990,363,2327,30090
113.019,365,2329,30114
113.051,362,2332,30162
113.080,362,2331,30141
113.113,360,2327,30094
113.145,365,2320,29995
113.174,365,2314,29925
113.207,362,2310,29877
113.236,364,2304,29795
113.268,364,2302,29762
113.298,370,2294,29659
113.330,370,2286,29560
113.359,367,2277,29441
113.392,369,2267,29314
113.420,372,2262,29252
113.453,367,2264,29276
113.481,364,2268,29328
113.514,365,2279,29466
113.546,370,2287,29569
113.575,367,2294,29660
113.608,371,2295,29676
113.637,363,2295,29683
113.670,365,2296,29693
113.699,366,2297,29705
113.731,363,2300,29737
113.760,367,2301,29748
113.792,369,2295,29673
113.822,370,2294,29667
113.854,365,2297,29699
113.883,365,2303,29777
113.916,372,2306,29814
113.945,372,2307,29826
113.978,368,2303,29779
114.009,361,2304,29794
114.039,369,2307,29833
114.071,372,2313,29904
114.100,358,2313,29915
114.133,369,2313,29911
114.162,367,2308,29843
114.194,367,2304,29791
114.223,370,2309,29862
114.256,367,2314,29928
114.284,366,2324,30049
114.317,365,2328,30109
114.346,369,2325,30071
114.378,372,2315,29937
114.407,371,2312,29893
114.440,370,2301,29749
114.472,365,2294,29659
114.501,366,2289,29593
114.534,377,2288,29592
114.563,374,2287,29577
114.595,373,2280,29480
114.624,370,2274,29409
114.657,366,2267,29314
114.685,372,2265,29294
114.718,371,2266,29305
114.747,374,2269,29347
114.780,369,2267,29314
114.808,370,2273,29395
114.842,372,2278,29457
114.870,379,2279,29476
114.902,372,2287,29579
114.935,370,2290,29615
114.964,374,2288,29592
114.996,369,2293,29655
115.025,369,2294,29659
115.058,368,2293,29653
115.087,378,2292,29635
115.119,368,2294,29659
115.149,363,2294,29658
115.181,367,2294,29662
115.210,371,2294,29661
115.243,373,2294,29666
115.271,362,2303,29774
115.304,363,2306,29818
115.336,364,2313,29912
115.365,366,2316,29950
115.398,368,2322,30023
115.427,365,2327,30097
115.460,363,2327,30092
115.488,370,2326,30081
115.522,360,2325,30063
115.550,364,2323,30040
115.582,370,2325,30060
115.611,362,2322,30020
115.644,366,2320,29997
115.673,364,2319,29983
115.706,368,2317,29966
115.738,362,2314,29922
115.767,362,2312,29900
115.799,369,2312,29902
115.828,369,2305,29805
115.861,378,2295,29672
115.891,362,2293,29657
115.922,365,2294,29659
115.952,363,2294,29659
115.984,365,2294,29660
116.013,365,2294,29668
116.046,362,2298,29710
116.074,369,2303,29786
116.107,367,2312,29891
116.135,365,2314,29923
116.168,365,2321,30009
116.201,360,2334,30187
116.230,360,2345,30318
116.262,371,2363,30556
116.292,361,2378,30751
116.324,363,2389,30897
116.353,363,2393,30944
116.386,359,2393,30950
116.414,366,2393,30945
116.447,361,2392,30937
116.476,362,2391,30916
116.509,361,2388,30876
116.537,362,2386,30849
116.570,362,2385,30845
116.598,361,2387,30871
116.631,362,2390,30900
116.664,360,2390,30911
116.693,364,2389,30889
116.725,362,2387,30870
116.754,358,2386,30860
116.787,359,2386,30848
116.816,363,2385,30841
116.848,362,2385,30840
116.877,363,2385,30845
116.910,362,2386,30859
116.939,368,2389,30888
116.971,362,2391,30921
117.000,360,2392,30934
117.033,361,2393,30943
117.065,359,2394,30956
117.094,361,2395,30975
117.126,356,2397,30992
117.155,355,2398,31009
117.188,360,2398,31007
117.216,360,2401,31054
117.249,361,2407,31126
117.278,353,2408,31142
117.311,362,2411,31174
117.340,357,2412,31190
117.372,360,2413,31196
117.401,360,2413,31198
117.434,355,2413,31197
117.462,355,2413,31199
117.495,352,2413,31198
117.528,356,2413,31199
117.557,354,2413,31199
117.589,358,2413,31200
117.618,357,2413,31204
117.651,353,2414,31218
117.680,353,2414,31212
117.712,356,2413,31209
117.742,357,2413,31207
117.774,356,2413,31202
117.803,359,2413,31207
117.836,354,2414,31215
117.864,350,2417,31256
117.897,354,2421,31303
117.926,354,2423,31329
117.959,356,2425,31360
117.991,351,2429,31413
118.020,358,2431,31437
118.052,357,2431,31438
118.081,348,2431,31439
118.113,358,2432,31445
118.143,350,2432,31449
118.176,358,2432,31448
118.204,349,2432,31443
118.237,356,2430,31423
118.266,350,2428,31400
118.299,353,2427,31378
118.327,356,2425,31359
118.360,352,2424,31349
118.392,360,2425,31354
118.421,352,2423,31335
118.453,357,2422,31324
118.482,350,2419,31283
118.515,355,2415,31230
118.544,355,2414,31212
118.576,361,2414,31213
118.605,355,2413,31208
118.638,354,2414,31210
118.667,361,2413,31202
118.700,359,2413,31198
118.728,357,2413,31197
118.761,361,2413,31197
118.790,356,2412,31196
118.823,358,2412,31196
118.855,355,2412,31192
118.884,361,2412,31193
118.916,358,2413,31196
118.946,362,2413,31197
118.978,355,2413,31205
119.007,354,2418,31272
119.040,353,2424,31350
119.068,354,2434,31473
119.101,362,2437,31520
119.130,355,2443,31585
119.162,349,2447,31648
119.191,349,2450,31688
119.224,352,2455,31747
119.256,351,2457,31776
119.285,352,2460,31809
119.317,352,2462,31840
119.346,351,2463,31851
119.379,351,2464,31864
119.408,345,2467,31897
119.440,350,2470,31936
119.469,353,2472,31960
119.502,355,2472,31962
119.531,348,2472,31972
119.564,350,2473,31985
119.592,345,2476,32019
119.626,345,2477,32032
119.658,349,2479,32051
119.687,351,2480,32072
119.719,345,2482,32095
119.748,342,2484,32116
119.781,341,2484,32127
119.810,341,2485,32133
119.842,338,2486,32148
119.872,338,2486,32149
119.904,341,2486,32142
119.933,334,2487,32154
119.965,331,2487,32155
119.995,332,2487,32155
120.027,332,2487,32161
120.055,328,2486,32153
120.088,333,2486,32152
120.121,328,2487,32156
120.150,326,2487,32159
120.182,329,2487,32156
120.211,324,2486,32147
120.244,327,2487,32159
120.272,332,2487,32154
120.305,326,2486,32151
120.334,334,2486,32147
120.366,328,2486,32152
120.395,329,2487,32156
120.428,327,2486,32153
120.456,325,2487,32156
120.489,327,2486,32151
120.521,319,2487,32158
120.551,323,2487,32154
120.583,323,2486,32148
120.612,320,2487,32155
120.644,324,2487,32156
120.673,325,2487,32158
120.706,327,2487,32158
120.735,324,2486,32152
120.768,324,2487,32156
120.796,331,2487,32158
120.829,321,2487,32154
120.858,323,2487,32158
120.890,326,2486,32146
120.919,325,2487,32159
120.952,323,2487,32160
120.984,321,2487,32158
121.013,319,2487,32157
121.046,317,2487,32160
121.075,321,2487,32157
121.107,324,2486,32152
121.136,320,2487,32161
121.169,322,2487,32162
121.198,324,2487,32160
121.230,320,2487,32164
121.259,315,2487,32164
121.292,317,2487,32166
121.321,306,2486,32152
121.353,317,2487,32164
121.382,308,2487,32163
121.415,318,2487,32158
121.447,321,2487,32156
121.476,328,2486,32150
121.509,326,2486,32149
121.537,342,2487,32159
121.570,338,2487,32156
121.599,345,2487,32159
121.632,352,2486,32150
121.660,351,2487,32155
121.693,365,2486,32151
121.722,360,2486,32153
121.755,362,2486,32151
121.783,362,2487,32158
121.816,355,2487,32158
121.849,367,2487,32155
121.877,365,2487,32159
121.910,365,2487,32156
121.939,367,2487,32159
121.972,361,2487,32157
122.000,358,2487,32155
122.033,370,2487,32159
122.062,377,2487,32156
122.095,365,2486,32152
122.123,354,2486,32147
122.156,360,2487,32158
122.189,373,2486,32150
122.218,364,2486,32146
122.250,366,2485,32134
122.279,381,2485,32129
122.312,368,2484,32125
122.340,365,2483,32112
122.373,369,2484,32117
122.402,370,2483,32109
122.435,365,2482,32100
122.463,366,2483,32110
122.496,372,2482,32097
122.525,367,2481,32084
122.558,373,2480,32066
122.590,366,2480,32067
122.619,368,2478,32050
122.652,364,2479,32060
122.680,371,2478,32040
122.713,362,2477,32027
122.742,363,2474,31987
122.775,368,2472,31966
122.803,373,2466,31883
122.836,371,2458,31780
122.865,373,2450,31686
122.897,360,2437,31515
122.926,370,2422,31324
122.959,370,2409,31145
122.991,364,2388,30884
123.020,374,2378,30751
123.053,367,2375,30714
123.082,368,2376,30730
123.114,364,2383,30821
123.143,367,2392,30937
123.176,372,2394,30955
123.205,359,2393,30945
123.238,368,2391,30921
123.267,370,2381,30793
123.299,372,2368,30618
123.328,378,2343,30304
123.361,369,2324,30054
123.393,373,2302,29773
123.422,371,2292,29634
123.455,366,2285,29542
123.484,375,2282,29511
123.516,354,2279,29466
123.545,366,2265,29284
123.578,372,2258,29193
123.606,371,2256,29170
123.639,370,2262,29251
123.668,365,2276,29435
123.701,368,2280,29480
123.729,369,2283,29520
123.762,370,2279,29473
123.794,369,2271,29362
123.823,366,2259,29206
123.856,366,2254,29147
123.885,359,2248,29067
123.917,367,2238,28941
123.946,362,2235,28897
123.979,370,2228,28806
124.008,363,2215,28644
124.040,377,2201,28458
124.069,364,2189,28312
124.102,366,2180,28196
124.131,356,2176,28141
124.163,370,2171,28077
124.193,373,2171,28077
124.225,368,2180,28188
124.258,375,2186,28264
124.286,369,2199,28438
124.319,364,2200,28445
124.348,371,2201,28462
124.380,372,2219,28697
124.410,358,2223,28748
124.442,367,2225,28771
124.471,372,2224,28756
124.504,364,2221,28719
124.533,370,2214,28629
124.565,359,2187,28281
124.593,366,2178,28167
124.626,369,2175,28128
124.659,364,2184,28235
124.688,368,2214,28628
124.720,365,2230,28832
124.749,366,2229,28827
124.782,365,2225,28766
124.811,369,2219,28695
124.843,358,2213,28619
124.872,368,2209,28566
124.905,363,2203,28488
124.934,368,2193,28363
124.966,357,2171,28073
124.995,371,2148,27778
125.028,362,2130,27537
125.060,372,2099,27146
125.089,375,2086,26972
125.121,368,2075,26830
125.151,370,2054,26560
125.184,368,2041,26391
125.212,359,2027,26216
125.245,365,2021,26134
125.274,365,2011,26006
125.306,374,1997,25818
125.335,368,1994,25789
125.368,372,2017,26079
125.396,369,2043,26417
125.429,361,2089,27011
125.461,369,2122,27440
125.490,365,2132,27571
125.523,361,2133,27583
125.552,358,2121,27431
125.584,354,2105,27225
125.613,368,2096,27100
125.646,359,2104,27209
125.675,353,2116,27365
125.708,363,2095,27093
125.736,361,2075,26836
125.769,367,2056,26585
125.798,363,2049,26496
125.831,361,2052,26529
125.863,355,2056,26589
125.892,361,2072,26791
125.924,356,2076,26842
125.953,358,2080,26898
125.986,352,2079,26881
126.015,363,2056,26586
126.047,358,2040,26378
126.076,358,2022,26144
126.109,358,1997,25823
126.137,363,1973,25511
126.170,361,1955,25284
126.199,362,1966,25426
126.232,364,2009,25985
126.264,358,2049,26491
126.294,361,2075,26838
126.326,364,2081,26906
126.355,357,2076,26842
126.387,364,2062,26667
126.416,357,2056,26590
126.449,360,2066,26711
126.478,350,2075,26831
126.511,349,2063,26672
126.539,365,2040,26379
126.572,357,2001,25878
126.600,354,1968,25447
126.633,352,1966,25419
126.666,354,1996,25816
126.695,361,2040,26381
126.727,354,2062,26667
126.756,366,2076,26845
126.789,360,2089,27011
126.818,359,2091,27036
126.850,359,2090,27026
126.879,352,2091,27042
126.912,356,2097,27115
126.940,358,2096,27103
126.973,357,2087,26992
127.002,356,2082,26920
127.035,358,2076,26845
127.067,354,2067,26728
127.096,360,2065,26709
127.128,352,2089,27007
127.157,362,2130,27549
127.190,359,2171,28079
127.219,358,2202,28478
127.251,353,2222,28734
127.280,354,2236,28920
127.313,353,2250,29101
127.342,361,2258,29196
127.375,347,2278,29453
127.403,360,2293,29645
127.436,351,2297,29701
127.468,345,2302,29772
127.497,344,2296,29689
127.530,352,2293,29650
127.559,347,2289,29602
127.591,349,2288,29584
127.620,348,2285,29550
127.653,349,2292,29639
127.682,356,2297,29707
127.714,353,2301,29749
127.743,345,2294,29660
127.776,359,2289,29596
127.805,361,2285,29542
127.837,348,2280,29477
127.870,357,2281,29490
127.899,351,2264,29277
127.931,354,2251,29108
127.960,364,2236,28911
127.993,358,2226,28778
128.022,357,2220,28706
128.054,345,2209,28565
128.083,352,2204,28504
128.116,358,2213,28621
128.145,359,2224,28755
128.177,354,2226,28789
128.206,353,2226,28781
128.239,353,2231,28853
128.271,345,2235,28906
128.300,344,2245,29024
128.332,354,2254,29148
128.361,350,2262,29245
128.394,348,2265,29291
128.423,338,2275,29418
128.455,358,2279,29465
128.485,348,2279,29467
128.517,347,2277,29451
128.546,342,2277,29448
128.579,350,2275,29415
128.607,355,2265,29295
128.640,348,2262,29246
128.669,349,2262,29247
128.702,345,2271,29370
128.734,353,2285,29544
128.763,352,2296,29693
128.795,353,2309,29853
128.824,362,2314,29923
128.857,349,2323,30042
128.886,358,2331,30136
128.918,353,2335,30197
128.947,360,2336,30212
128.980,350,2337,30224
129.009,355,2337,30224
129.042,347,2338,30237
129.074,357,2341,30266
129.103,351,2345,30328
129.135,354,2354,30434
129.164,358,2356,30465
129.197,351,2358,30494
129.226,352,2358,30493
129.258,353,2360,30512
129.287,338,2363,30551
129.320,350,2368,30618
129.349,336,2372,30666
129.382,350,2375,30713
129.411,349,2378,30745
129.443,348,2378,30755
129.472,349,2378,30754
129.505,353,2380,30776
129.537,345,2381,30791
129.566,346,2381,30792
129.598,346,2378,30756
129.627,344,2377,30744
129.660,352,2374,30695
129.689,346,2367,30609
129.722,348,2358,30489
129.751,341,2345,30323
129.783,359,2337,30222
129.812,347,2323,30038
129.844,339,2313,29914
129.874,341,2310,29872
129.906,349,2307,29829
129.938,344,2303,29779
129.967,348,2294,29663
130.000,342,2285,29549
130.029,352,2271,29368
130.061,350,2254,29145
130.091,349,2243,29008
130.123,354,2235,28903
130.152,351,2234,28892
130.184,354,2234,28885
130.213,350,2230,28839
130.246,351,2230,28831
130.274,356,2227,28793
130.308,348,2229,28829
130.340,354,2235,28895
130.369,353,2244,29014
130.401,353,2249,29087
130.430,343,2248,29070
130.463,355,2239,28948
130.491,356,2234,28887
130.524,359,2228,28806
130.553,356,2224,28756
130.585,354,2220,28711
130.614,342,2220,28710
130.647,347,2224,28755
130.676,360,2223,28742
130.708,350,2219,28697
130.741,357,2219,28696
130.770,351,2219,28693
130.803,353,2209,28562
130.832,360,2209,28564
130.864,347,2220,28701
130.893,355,2230,28835
130.926,355,2234,28885
130.955,352,2236,28917
130.987,346,2239,28959
131.016,357,2243,29002
131.049,353,2249,29088
131.077,351,2250,29097
131.111,354,2244,29017
131.142,339,2248,29071
131.172,351,2254,29148
131.204,344,2272,29376
131.233,344,2280,29481
131.265,356,2287,29569
131.295,359,2285,29552
131.327,347,2278,29463
131.356,351,2273,29395
131.389,354,2263,29268
131.417,358,2251,29113
131.450,364,2240,28961
131.479,357,2237,28930
131.512,351,2233,28871
131.544,356,2224,28757
131.573,358,2219,28699
131.605,352,2220,28703
131.634,356,2219,28700
131.667,352,2219,28697
131.696,358,2225,28766
131.728,357,2232,28864
131.758,346,2231,28845
131.790,356,2224,28764
131.819,365,2219,28700
131.851,362,2218,28677
131.880,357,2215,28637
131.913,357,2211,28594
131.945,344,2218,28680
131.975,357,2219,28700
132.007,358,2209,28566
132.036,357,2197,28405
132.068,363,2185,28255
132.097,360,2180,28186
132.130,344,2168,28040
132.159,349,2146,27756
132.192,355,2132,27572
132.221,362,2127,27505
132.253,349,2127,27499
132.282,362,2127,27502
132.314,357,2132,27566
132.343,365,2143,27712
132.376,358,2155,27873
132.408,348,2171,28067
132.437,360,2180,28188
132.470,354,2173,28099
132.499,358,2155,27863
132.531,359,2139,27658
132.560,357,2123,27446
132.593,355,2119,27406
132.622,349,2120,27420
132.655,360,2128,27516
132.683,364,2131,27562
132.716,353,2136,27615
132.744,366,2136,27615
132.777,362,2132,27566
132.809,362,2130,27538
132.838,360,2138,27652
132.871,358,2154,27851
132.900,367,2160,27932
132.932,356,2155,27871
132.962,356,2152,27823
132.995,356,2154,27855
133.023,361,2155,27867
133.056,353,2158,27909
133.085,357,2163,27969
133.118,351,2171,28079
133.150,353,2179,28180
133.179,358,2181,28197
133.211,356,2184,28245
133.240,356,2183,28224
133.272,351,2180,28184
133.301,361,2170,28058
133.334,352,2159,27921
133.363,360,2169,28053
133.395,352,2180,28184
133.424,356,2180,28191
133.457,353,2186,28264
133.485,351,2198,28427
133.518,361,2195,28378
133.547,359,2180,28192
133.580,350,2180,28186
133.612,344,2185,28255
133.641,358,2183,28230
133.674,355,2175,28121
133.703,355,2158,27909
133.736,357,2154,27856
133.765,345,2155,27869
133.797,355,2156,27874
133.826,359,2155,27873
133.859,350,2155,27864
133.887,354,2156,27877
133.920,355,2166,28015
133.949,354,2170,28059
133.981,358,2170,28062
134.014,353,2172,28088
134.043,362,2178,28169
134.076,353,2179,28180
134.105,359,2181,28199
134.137,350,2198,28422
134.166,351,2200,28447
134.199,367,2199,28438
134.227,350,2205,28518
134.260,354,2205,28518
134.289,354,2195,28388
134.322,353,2177,28155
134.350,352,2162,27962
134.383,348,2169,28054
134.415,352,2170,28058
134.444,359,2155,27866
134.477,355,2147,27761
134.506,357,2156,27877
134.538,364,2168,28034
134.567,361,2171,28071
134.600,363,2179,28181
134.628,354,2170,28059
134.661,355,2143,27713
134.690,364,2137,27628
134.723,359,2146,27745
134.752,354,2172,28089
134.784,362,2180,28195
134.816,353,2180,28186
134.846,360,2171,28069
134.878,349,2174,28113
134.908,354,2176,28137
134.940,353,2170,28056
134.968,358,2168,28032
135.001,354,2146,27750
135.029,364,2117,27373
135.062,353,2098,27135
135.091,354,2096,27105
135.124,353,2106,27238
135.152,352,2120,27417
135.185,363,2114,27336
135.218,356,2092,27051
135.247,354,2087,26987
135.279,353,2098,27126
135.309,347,2124,27470
135.341,346,2129,27534
135.370,352,2116,27366
135.403,350,2104,27206
135.431,355,2106,27239
135.464,359,2097,27120
135.493,349,2087,26981
135.526,358,2077,26855
135.554,358,2073,26801
135.587,356,2062,26666
135.619,352,2066,26717
135.648,358,2076,26843
135.681,344,2082,26927
135.710,349,2095,27094
135.743,351,2107,27247
135.771,357,2123,27448
135.804,355,2140,27674
135.833,348,2145,27741
135.866,349,2147,27764
135.895,357,2149,27793
135.927,354,2147,27769
135.956,364,2140,27678
135.989,345,2136,27622
136.021,356,2123,27448
136.050,358,2108,27261
